"Activity" "Subject" "Measurement" "Average"
"Laying" 7 "FreqBodyAccJerkStdX" -0.983560175384615
"Laying" 8 "FreqBodyAccJerkStdX" -0.975959911481481
"Laying" 9 "FreqBodyAccJerkStdX" -0.9686013042
"Laying" 10 "FreqBodyAccJerkStdX" -0.978904364137931
"Laying" 11 "FreqBodyAccJerkStdX" -0.987122678245614
"Laying" 12 "FreqBodyAccJerkStdX" -0.972820011166667
"Laying" 13 "FreqBodyAccJerkStdX" -0.98707817516129
"Laying" 14 "FreqBodyAccJerkStdX" -0.973491388039216
"Laying" 15 "FreqBodyAccJerkStdX" -0.983949290694444
"Laying" 16 "FreqBodyAccJerkStdX" -0.989287359142857
"Laying" 17 "FreqBodyAccJerkStdX" -0.983213244366197
"Laying" 18 "FreqBodyAccJerkStdX" -0.986641245846154
"Laying" 19 "FreqBodyAccJerkStdX" -0.985278006987952
"Laying" 20 "FreqBodyAccJerkStdX" -0.986213883088235
"Laying" 21 "FreqBodyAccJerkStdX" -0.987061376777778
"Laying" 22 "FreqBodyAccJerkStdX" -0.974126068055556
"Laying" 23 "FreqBodyAccJerkStdX" -0.987840852638889
"Laying" 24 "FreqBodyAccJerkStdX" -0.988140517777778
"Laying" 25 "FreqBodyAccJerkStdX" -0.976423984657534
"Laying" 26 "FreqBodyAccJerkStdX" -0.990410106973684
"Laying" 27 "FreqBodyAccJerkStdX" -0.987477465405405
"Laying" 28 "FreqBodyAccJerkStdX" -0.98220590125
"Laying" 29 "FreqBodyAccJerkStdX" -0.99254347826087
"Laying" 30 "FreqBodyAccJerkStdX" -0.980350748142857
"Walking" 1 "FreqBodyAccJerkStdY" 0.106739857136
"Walking" 2 "FreqBodyAccJerkStdY" -0.0153329520084746
"Walking" 3 "FreqBodyAccJerkStdY" -0.00561498755362069
"Walking" 4 "FreqBodyAccJerkStdY" -0.2099000063
"Walking" 5 "FreqBodyAccJerkStdY" -0.0545213604089286
"Walking" 6 "FreqBodyAccJerkStdY" 0.0314450678263158
"Walking" 7 "FreqBodyAccJerkStdY" -0.0431917460807018
"Walking" 8 "FreqBodyAccJerkStdY" 0.315883536479167
"Walking" 9 "FreqBodyAccJerkStdY" -0.228380473480769
"Walking" 10 "FreqBodyAccJerkStdY" 0.0484867672264151
"Walking" 11 "FreqBodyAccJerkStdY" -0.170177403123729
"Walking" 12 "FreqBodyAccJerkStdY" -0.094056408433
"Walking" 13 "FreqBodyAccJerkStdY" 0.0946741596910526
"Walking" 14 "FreqBodyAccJerkStdY" -0.353526894237288
"Walking" 15 "FreqBodyAccJerkStdY" -0.0606839140548148
"Walking" 16 "FreqBodyAccJerkStdY" -0.433612657843137
"Walking" 17 "FreqBodyAccJerkStdY" -0.0470379377672131
"Walking" 18 "FreqBodyAccJerkStdY" -0.320264113035714
"Walking" 19 "FreqBodyAccJerkStdY" 0.0854010732076923
"Walking" 20 "FreqBodyAccJerkStdY" 0.255614062961569
"Walking" 21 "FreqBodyAccJerkStdY" -0.0148415165923077
"Walking" 22 "FreqBodyAccJerkStdY" 0.213423556139739
"Walking" 23 "FreqBodyAccJerkStdY" -0.0609753095355932
"Walking" 24 "FreqBodyAccJerkStdY" -0.294353545672414
"Walking" 25 "FreqBodyAccJerkStdY" -0.367760098378378
"Walking" 26 "FreqBodyAccJerkStdY" -0.271952157220339
"Walking" 27 "FreqBodyAccJerkStdY" -0.0655179027631579
"Walking" 28 "FreqBodyAccJerkStdY" -0.191757503603704
"Walking" 29 "FreqBodyAccJerkStdY" -0.155020660771698
"Walking" 30 "FreqBodyAccJerkStdY" -0.289466095323077
"WalkingUpstairs" 1 "FreqBodyAccJerkStdY" -0.381777065283019
"WalkingUpstairs" 2 "FreqBodyAccJerkStdY" -0.243554146666667
"WalkingUpstairs" 3 "FreqBodyAccJerkStdY" -0.268191523644068
"WalkingUpstairs" 4 "FreqBodyAccJerkStdY" -0.314525030788462
"WalkingUpstairs" 5 "FreqBodyAccJerkStdY" -0.105311152804255
"WalkingUpstairs" 6 "FreqBodyAccJerkStdY" -0.0169811409705882
"WalkingUpstairs" 7 "FreqBodyAccJerkStdY" -0.53419130254902
"WalkingUpstairs" 8 "FreqBodyAccJerkStdY" -0.0700821464439024
"WalkingUpstairs" 9 "FreqBodyAccJerkStdY" -0.590112916530612
"WalkingUpstairs" 10 "FreqBodyAccJerkStdY" -0.202796129097872
"WalkingUpstairs" 11 "FreqBodyAccJerkStdY" -0.437276328518518
"WalkingUpstairs" 12 "FreqBodyAccJerkStdY" -0.335926381307692
"WalkingUpstairs" 13 "FreqBodyAccJerkStdY" -0.319400410981818
"WalkingUpstairs" 14 "FreqBodyAccJerkStdY" -0.371572473072222
"WalkingUpstairs" 15 "FreqBodyAccJerkStdY" -0.330391429583333
"WalkingUpstairs" 16 "FreqBodyAccJerkStdY" -0.417127012352941
"WalkingUpstairs" 17 "FreqBodyAccJerkStdY" -0.365114263583333
"WalkingUpstairs" 18 "FreqBodyAccJerkStdY" -0.585531432931034
"WalkingUpstairs" 19 "FreqBodyAccJerkStdY" -0.0131695876025
"WalkingUpstairs" 20 "FreqBodyAccJerkStdY" -0.255008282372549
"WalkingUpstairs" 21 "FreqBodyAccJerkStdY" -0.261261053404255
"WalkingUpstairs" 22 "FreqBodyAccJerkStdY" -0.106099613648095
"WalkingUpstairs" 23 "FreqBodyAccJerkStdY" -0.380894442941176
"WalkingUpstairs" 24 "FreqBodyAccJerkStdY" -0.535843319152542
"WalkingUpstairs" 25 "FreqBodyAccJerkStdY" -0.638086010153846
"WalkingUpstairs" 26 "FreqBodyAccJerkStdY" -0.420055781272727
"WalkingUpstairs" 27 "FreqBodyAccJerkStdY" -0.450116431176471
"WalkingUpstairs" 28 "FreqBodyAccJerkStdY" -0.349026567647059
"WalkingUpstairs" 29 "FreqBodyAccJerkStdY" -0.408648946938776
"WalkingUpstairs" 30 "FreqBodyAccJerkStdY" -0.610826602
"WalkingDownstairs" 1 "FreqBodyAccJerkStdY" -0.134580008877551
"WalkingDownstairs" 2 "FreqBodyAccJerkStdY" 0.0808333491276596
"WalkingDownstairs" 3 "FreqBodyAccJerkStdY" -0.14772824006198
"WalkingDownstairs" 4 "FreqBodyAccJerkStdY" -0.177202094317778
"WalkingDownstairs" 5 "FreqBodyAccJerkStdY" 0.0901720096791489
"WalkingDownstairs" 6 "FreqBodyAccJerkStdY" 0.341242392604167
"WalkingDownstairs" 7 "FreqBodyAccJerkStdY" -0.324378560319149
"WalkingDownstairs" 8 "FreqBodyAccJerkStdY" 0.273943791773684
"WalkingDownstairs" 9 "FreqBodyAccJerkStdY" -0.355981821428571
"WalkingDownstairs" 10 "FreqBodyAccJerkStdY" -0.153355802565789
"WalkingDownstairs" 11 "FreqBodyAccJerkStdY" -0.130443829826087
"WalkingDownstairs" 12 "FreqBodyAccJerkStdY" 0.0515123126413043
"WalkingDownstairs" 13 "FreqBodyAccJerkStdY" -0.141775116319149
"WalkingDownstairs" 14 "FreqBodyAccJerkStdY" 0.138737970022222
"WalkingDownstairs" 15 "FreqBodyAccJerkStdY" -0.00722860241119048
"WalkingDownstairs" 16 "FreqBodyAccJerkStdY" -0.281507406948936
"WalkingDownstairs" 17 "FreqBodyAccJerkStdY" -0.298931144913043
"WalkingDownstairs" 18 "FreqBodyAccJerkStdY" -0.464546054727273
"WalkingDownstairs" 19 "FreqBodyAccJerkStdY" 0.349771285415897
"WalkingDownstairs" 20 "FreqBodyAccJerkStdY" 0.293119526444444
"WalkingDownstairs" 21 "FreqBodyAccJerkStdY" -0.113161860322222
"WalkingDownstairs" 22 "FreqBodyAccJerkStdY" -0.0270294444166667
"WalkingDownstairs" 23 "FreqBodyAccJerkStdY" -0.177697841296296
"WalkingDownstairs" 24 "FreqBodyAccJerkStdY" -0.163626807636364
"WalkingDownstairs" 25 "FreqBodyAccJerkStdY" -0.365719830448276
"WalkingDownstairs" 26 "FreqBodyAccJerkStdY" -0.061537065488
"WalkingDownstairs" 27 "FreqBodyAccJerkStdY" -0.163243978431818
"WalkingDownstairs" 28 "FreqBodyAccJerkStdY" -0.00175391954565217
"WalkingDownstairs" 29 "FreqBodyAccJerkStdY" -0.120381521220833
"WalkingDownstairs" 30 "FreqBodyAccJerkStdY" -0.217432019258065
"Sitting" 1 "FreqBodyAccJerkStdY" -0.982513909574468
"Sitting" 2 "FreqBodyAccJerkStdY" -0.980804228478261
"Sitting" 3 "FreqBodyAccJerkStdY" -0.956461756730769
"Sitting" 4 "FreqBodyAccJerkStdY" -0.949293158
"Sitting" 5 "FreqBodyAccJerkStdY" -0.954464442045455
"Sitting" 6 "FreqBodyAccJerkStdY" -0.946880042
"Sitting" 7 "FreqBodyAccJerkStdY" -0.971814980208333
"Sitting" 8 "FreqBodyAccJerkStdY" -0.983038783478261
"Sitting" 9 "FreqBodyAccJerkStdY" -0.9585229866
"Sitting" 10 "FreqBodyAccJerkStdY" -0.982045591111111
"Sitting" 11 "FreqBodyAccJerkStdY" -0.968421475660377
"Sitting" 12 "FreqBodyAccJerkStdY" -0.966538919607843
"Sitting" 13 "FreqBodyAccJerkStdY" -0.985908120408163
"Sitting" 14 "FreqBodyAccJerkStdY" -0.968943674259259
"Sitting" 15 "FreqBodyAccJerkStdY" -0.979713045932203
"Sitting" 16 "FreqBodyAccJerkStdY" -0.983230774492754
"Sitting" 17 "FreqBodyAccJerkStdY" -0.98991581109375
"Sitting" 18 "FreqBodyAccJerkStdY" -0.985694744385965
"Sitting" 19 "FreqBodyAccJerkStdY" -0.980999857671233
"Sitting" 20 "FreqBodyAccJerkStdY" -0.972776577272727
"Sitting" 21 "FreqBodyAccJerkStdY" -0.980347168823529
"Sitting" 22 "FreqBodyAccJerkStdY" -0.969776055483871
"Sitting" 23 "FreqBodyAccJerkStdY" -0.979564696911765
"Sitting" 24 "FreqBodyAccJerkStdY" -0.981550132794118
"Sitting" 25 "FreqBodyAccJerkStdY" -0.984068025384615
"Sitting" 26 "FreqBodyAccJerkStdY" -0.987754588717949
"Sitting" 27 "FreqBodyAccJerkStdY" -0.986083114
"Sitting" 28 "FreqBodyAccJerkStdY" -0.96399042625
"Sitting" 29 "FreqBodyAccJerkStdY" -0.985493318833333
"Sitting" 30 "FreqBodyAccJerkStdY" -0.981902116451613
"Standing" 1 "FreqBodyAccJerkStdY" -0.987018226792453
"Standing" 2 "FreqBodyAccJerkStdY" -0.973520241111111
"Standing" 3 "FreqBodyAccJerkStdY" -0.943948547213115
"Standing" 4 "FreqBodyAccJerkStdY" -0.944075308928571
"Standing" 5 "FreqBodyAccJerkStdY" -0.936202600714286
"Standing" 6 "FreqBodyAccJerkStdY" -0.950681450350877
"Standing" 7 "FreqBodyAccJerkStdY" -0.966850290188679
"Standing" 8 "FreqBodyAccJerkStdY" -0.97858173
"Standing" 9 "FreqBodyAccJerkStdY" -0.968234579555556
"Standing" 10 "FreqBodyAccJerkStdY" -0.944847393636364
"Standing" 11 "FreqBodyAccJerkStdY" -0.981185823617021
"Standing" 12 "FreqBodyAccJerkStdY" -0.95666634442623
"Standing" 13 "FreqBodyAccJerkStdY" -0.979412252631579
"Standing" 14 "FreqBodyAccJerkStdY" -0.967830182166667
"Standing" 15 "FreqBodyAccJerkStdY" -0.969934103584906
"Standing" 16 "FreqBodyAccJerkStdY" -0.984236462179487
"Standing" 17 "FreqBodyAccJerkStdY" -0.988200349487179
"Standing" 18 "FreqBodyAccJerkStdY" -0.977179032191781
"Standing" 19 "FreqBodyAccJerkStdY" -0.973588517808219
"Standing" 20 "FreqBodyAccJerkStdY" -0.94047417890411
"Standing" 21 "FreqBodyAccJerkStdY" -0.966024075955056
"Standing" 22 "FreqBodyAccJerkStdY" -0.956169964285714
"Standing" 23 "FreqBodyAccJerkStdY" -0.977157997794118
"Standing" 24 "FreqBodyAccJerkStdY" -0.970228184202899
"Standing" 25 "FreqBodyAccJerkStdY" -0.974029503513513
"Standing" 26 "FreqBodyAccJerkStdY" -0.977354949459459
"Standing" 27 "FreqBodyAccJerkStdY" -0.977605582
"Standing" 28 "FreqBodyAccJerkStdY" -0.936991280253165
"Standing" 29 "FreqBodyAccJerkStdY" -0.984782782307692
"Standing" 30 "FreqBodyAccJerkStdY" -0.960442360508475
"Laying" 1 "FreqBodyAccJerkStdY" -0.9322178704
"Laying" 2 "FreqBodyAccJerkStdY" -0.984987392916667
"Laying" 3 "FreqBodyAccJerkStdY" -0.971044012741936
"Laying" 4 "FreqBodyAccJerkStdY" -0.944366881666667
"Laying" 5 "FreqBodyAccJerkStdY" -0.96624258
"Laying" 6 "FreqBodyAccJerkStdY" -0.935717452807018
"Laying" 7 "FreqBodyAccJerkStdY" -0.975886145
"Laying" 8 "FreqBodyAccJerkStdY" -0.979170881666667
"Laying" 9 "FreqBodyAccJerkStdY" -0.966634136
"Laying" 10 "FreqBodyAccJerkStdY" -0.968120692241379
"Laying" 11 "FreqBodyAccJerkStdY" -0.973486716315789
"Laying" 12 "FreqBodyAccJerkStdY" -0.964703656833333
"Laying" 13 "FreqBodyAccJerkStdY" -0.981394261612903
"Laying" 14 "FreqBodyAccJerkStdY" -0.969113291372549
"Laying" 15 "FreqBodyAccJerkStdY" -0.973215319722222
"Laying" 16 "FreqBodyAccJerkStdY" -0.986215013
"Laying" 17 "FreqBodyAccJerkStdY" -0.978343915774648
"Laying" 18 "FreqBodyAccJerkStdY" -0.986210701230769
"Laying" 19 "FreqBodyAccJerkStdY" -0.975964111566265
"Laying" 20 "FreqBodyAccJerkStdY" -0.978451446764706
"Laying" 21 "FreqBodyAccJerkStdY" -0.973164432777778
"Laying" 22 "FreqBodyAccJerkStdY" -0.9589609575
"Laying" 23 "FreqBodyAccJerkStdY" -0.989995616944444
"Laying" 24 "FreqBodyAccJerkStdY" -0.984124532361111
"Laying" 25 "FreqBodyAccJerkStdY" -0.948414293561644
"Laying" 26 "FreqBodyAccJerkStdY" -0.988238648552632
"Laying" 27 "FreqBodyAccJerkStdY" -0.986116008783784
"Laying" 28 "FreqBodyAccJerkStdY" -0.981117467
"Laying" 29 "FreqBodyAccJerkStdY" -0.990468082753623
"Laying" 30 "FreqBodyAccJerkStdY" -0.972434196714286
"Walking" 1 "FreqBodyAccJerkStdZ" -0.534713440421053
"Walking" 2 "FreqBodyAccJerkStdZ" -0.615898188474576
"Walking" 3 "FreqBodyAccJerkStdZ" -0.543529108103448
"Walking" 4 "FreqBodyAccJerkStdZ" -0.772359087333333
"Walking" 5 "FreqBodyAccJerkStdZ" -0.633429995714286
"Walking" 6 "FreqBodyAccJerkStdZ" -0.608624354210526
"Walking" 7 "FreqBodyAccJerkStdZ" -0.190751539207018
"Walking" 8 "FreqBodyAccJerkStdZ" -0.4044825094375
"Walking" 9 "FreqBodyAccJerkStdZ" -0.419104362884615
"Walking" 10 "FreqBodyAccJerkStdZ" -0.558512650188679
"Walking" 11 "FreqBodyAccJerkStdZ" -0.747564612033898
"Walking" 12 "FreqBodyAccJerkStdZ" -0.5314863218
"Walking" 13 "FreqBodyAccJerkStdZ" -0.406173351578947
"Walking" 14 "FreqBodyAccJerkStdZ" -0.528889535084746
"Walking" 15 "FreqBodyAccJerkStdZ" -0.723051140740741
"Walking" 16 "FreqBodyAccJerkStdZ" -0.45663628254902
"Walking" 17 "FreqBodyAccJerkStdZ" -0.543872996229508
"Walking" 18 "FreqBodyAccJerkStdZ" -0.664327149285714
"Walking" 19 "FreqBodyAccJerkStdZ" -0.227829841936346
"Walking" 20 "FreqBodyAccJerkStdZ" -0.427690451960784
"Walking" 21 "FreqBodyAccJerkStdZ" -0.443563412692308
"Walking" 22 "FreqBodyAccJerkStdZ" -0.343195610652174
"Walking" 23 "FreqBodyAccJerkStdZ" -0.00623647528983051
"Walking" 24 "FreqBodyAccJerkStdZ" -0.511115619482759
"Walking" 25 "FreqBodyAccJerkStdZ" -0.690413386081081
"Walking" 26 "FreqBodyAccJerkStdZ" -0.396530418305085
"Walking" 27 "FreqBodyAccJerkStdZ" -0.417957993859649
"Walking" 28 "FreqBodyAccJerkStdZ" -0.574579748518519
"Walking" 29 "FreqBodyAccJerkStdZ" -0.529034897169811
"Walking" 30 "FreqBodyAccJerkStdZ" -0.575410267076923
"WalkingUpstairs" 1 "FreqBodyAccJerkStdZ" -0.726040200754717
"WalkingUpstairs" 2 "FreqBodyAccJerkStdZ" -0.625090981458333
"WalkingUpstairs" 3 "FreqBodyAccJerkStdZ" -0.738705863898305
"WalkingUpstairs" 4 "FreqBodyAccJerkStdZ" -0.762772175
"WalkingUpstairs" 5 "FreqBodyAccJerkStdZ" -0.668825711276596
"WalkingUpstairs" 6 "FreqBodyAccJerkStdZ" -0.571673957058824
"WalkingUpstairs" 7 "FreqBodyAccJerkStdZ" -0.631919608823529
"WalkingUpstairs" 8 "FreqBodyAccJerkStdZ" -0.508248316829268
"WalkingUpstairs" 9 "FreqBodyAccJerkStdZ" -0.677831082857143
"WalkingUpstairs" 10 "FreqBodyAccJerkStdZ" -0.662894135319149
"WalkingUpstairs" 11 "FreqBodyAccJerkStdZ" -0.803845087037037
"WalkingUpstairs" 12 "FreqBodyAccJerkStdZ" -0.750114855961538
"WalkingUpstairs" 13 "FreqBodyAccJerkStdZ" -0.689235778909091
"WalkingUpstairs" 14 "FreqBodyAccJerkStdZ" -0.391077873148148
"WalkingUpstairs" 15 "FreqBodyAccJerkStdZ" -0.783004506458333
"WalkingUpstairs" 16 "FreqBodyAccJerkStdZ" -0.620123586470588
"WalkingUpstairs" 17 "FreqBodyAccJerkStdZ" -0.680325770833333
"WalkingUpstairs" 18 "FreqBodyAccJerkStdZ" -0.784728430344828
"WalkingUpstairs" 19 "FreqBodyAccJerkStdZ" -0.50771620575
"WalkingUpstairs" 20 "FreqBodyAccJerkStdZ" -0.533201712745098
"WalkingUpstairs" 21 "FreqBodyAccJerkStdZ" -0.603127367234043
"WalkingUpstairs" 22 "FreqBodyAccJerkStdZ" -0.528567802619048
"WalkingUpstairs" 23 "FreqBodyAccJerkStdZ" -0.46895638372549
"WalkingUpstairs" 24 "FreqBodyAccJerkStdZ" -0.562727123050847
"WalkingUpstairs" 25 "FreqBodyAccJerkStdZ" -0.830526636615385
"WalkingUpstairs" 26 "FreqBodyAccJerkStdZ" -0.715726893818182
"WalkingUpstairs" 27 "FreqBodyAccJerkStdZ" -0.657139420784314
"WalkingUpstairs" 28 "FreqBodyAccJerkStdZ" -0.68790763372549
"WalkingUpstairs" 29 "FreqBodyAccJerkStdZ" -0.710116591836735
"WalkingUpstairs" 30 "FreqBodyAccJerkStdZ" -0.78475388
"WalkingDownstairs" 1 "FreqBodyAccJerkStdZ" -0.401721464285714
"WalkingDownstairs" 2 "FreqBodyAccJerkStdZ" -0.408227423191489
"WalkingDownstairs" 3 "FreqBodyAccJerkStdZ" -0.613525074285714
"WalkingDownstairs" 4 "FreqBodyAccJerkStdZ" -0.668867334444444
"WalkingDownstairs" 5 "FreqBodyAccJerkStdZ" -0.551178075319149
"WalkingDownstairs" 6 "FreqBodyAccJerkStdZ" -0.389057047125
"WalkingDownstairs" 7 "FreqBodyAccJerkStdZ" -0.397774503468085
"WalkingDownstairs" 8 "FreqBodyAccJerkStdZ" -0.0846674186842105
"WalkingDownstairs" 9 "FreqBodyAccJerkStdZ" -0.425377408333333
"WalkingDownstairs" 10 "FreqBodyAccJerkStdZ" -0.396147929736842
"WalkingDownstairs" 11 "FreqBodyAccJerkStdZ" -0.628902742826087
"WalkingDownstairs" 12 "FreqBodyAccJerkStdZ" -0.544461425869565
"WalkingDownstairs" 13 "FreqBodyAccJerkStdZ" -0.356579475531915
"WalkingDownstairs" 14 "FreqBodyAccJerkStdZ" -0.244857128202222
"WalkingDownstairs" 15 "FreqBodyAccJerkStdZ" -0.461599141904762
"WalkingDownstairs" 16 "FreqBodyAccJerkStdZ" -0.36402669587234
"WalkingDownstairs" 17 "FreqBodyAccJerkStdZ" -0.573043711086957
"WalkingDownstairs" 18 "FreqBodyAccJerkStdZ" -0.678751080363636
"WalkingDownstairs" 19 "FreqBodyAccJerkStdZ" -0.0983930104846154
"WalkingDownstairs" 20 "FreqBodyAccJerkStdZ" -0.405294896466667
"WalkingDownstairs" 21 "FreqBodyAccJerkStdZ" -0.293237567085333
"WalkingDownstairs" 22 "FreqBodyAccJerkStdZ" -0.535893778333333
"WalkingDownstairs" 23 "FreqBodyAccJerkStdZ" -0.09851956305
"WalkingDownstairs" 24 "FreqBodyAccJerkStdZ" -0.328569968545455
"WalkingDownstairs" 25 "FreqBodyAccJerkStdZ" -0.734990064137931
"WalkingDownstairs" 26 "FreqBodyAccJerkStdZ" -0.3967016908
"WalkingDownstairs" 27 "FreqBodyAccJerkStdZ" -0.474755492045455
"WalkingDownstairs" 28 "FreqBodyAccJerkStdZ" -0.48848835173913
"WalkingDownstairs" 29 "FreqBodyAccJerkStdZ" -0.547320886875
"WalkingDownstairs" 30 "FreqBodyAccJerkStdZ" -0.535515048387097
"Sitting" 1 "FreqBodyAccJerkStdZ" -0.988339184893617
"Sitting" 2 "FreqBodyAccJerkStdZ" -0.988570804130435
"Sitting" 3 "FreqBodyAccJerkStdZ" -0.9771595725
"Sitting" 4 "FreqBodyAccJerkStdZ" -0.9816994482
"Sitting" 5 "FreqBodyAccJerkStdZ" -0.97602233
"Sitting" 6 "FreqBodyAccJerkStdZ" -0.961636555090909
"Sitting" 7 "FreqBodyAccJerkStdZ" -0.974699194375
"Sitting" 8 "FreqBodyAccJerkStdZ" -0.986185349347826
"Sitting" 9 "FreqBodyAccJerkStdZ" -0.9649413418
"Sitting" 10 "FreqBodyAccJerkStdZ" -0.98911086
"Sitting" 11 "FreqBodyAccJerkStdZ" -0.984349606792453
"Sitting" 12 "FreqBodyAccJerkStdZ" -0.981408871764706
"Sitting" 13 "FreqBodyAccJerkStdZ" -0.988612100204082
"Sitting" 14 "FreqBodyAccJerkStdZ" -0.978180020925926
"Sitting" 15 "FreqBodyAccJerkStdZ" -0.987694113559322
"Sitting" 16 "FreqBodyAccJerkStdZ" -0.984362469130435
"Sitting" 17 "FreqBodyAccJerkStdZ" -0.99081824828125
"Sitting" 18 "FreqBodyAccJerkStdZ" -0.990141676315789
"Sitting" 19 "FreqBodyAccJerkStdZ" -0.988151915753425
"Sitting" 20 "FreqBodyAccJerkStdZ" -0.978458923030303
"Sitting" 21 "FreqBodyAccJerkStdZ" -0.986845672352941
"Sitting" 22 "FreqBodyAccJerkStdZ" -0.981272224354839
"Sitting" 23 "FreqBodyAccJerkStdZ" -0.977936447205882
"Sitting" 24 "FreqBodyAccJerkStdZ" -0.986008449264706
"Sitting" 25 "FreqBodyAccJerkStdZ" -0.989156105538462
"Sitting" 26 "FreqBodyAccJerkStdZ" -0.990693114358974
"Sitting" 27 "FreqBodyAccJerkStdZ" -0.989282516857143
"Sitting" 28 "FreqBodyAccJerkStdZ" -0.978327769444444
"Sitting" 29 "FreqBodyAccJerkStdZ" -0.990445861666667
"Sitting" 30 "FreqBodyAccJerkStdZ" -0.988971211935484
"Standing" 1 "FreqBodyAccJerkStdZ" -0.992349818113208
"Standing" 2 "FreqBodyAccJerkStdZ" -0.984599905185185
"Standing" 3 "FreqBodyAccJerkStdZ" -0.975595949508197
"Standing" 4 "FreqBodyAccJerkStdZ" -0.976229505535714
"Standing" 5 "FreqBodyAccJerkStdZ" -0.96807230125
"Standing" 6 "FreqBodyAccJerkStdZ" -0.969895845789474
"Standing" 7 "FreqBodyAccJerkStdZ" -0.974533710754717
"Standing" 8 "FreqBodyAccJerkStdZ" -0.984465744444444
"Standing" 9 "FreqBodyAccJerkStdZ" -0.972588748666667
"Standing" 10 "FreqBodyAccJerkStdZ" -0.979428729090909
"Standing" 11 "FreqBodyAccJerkStdZ" -0.990378149574468
"Standing" 12 "FreqBodyAccJerkStdZ" -0.978792832786885
"Standing" 13 "FreqBodyAccJerkStdZ" -0.987871530526316
"Standing" 14 "FreqBodyAccJerkStdZ" -0.973594305166667
"Standing" 15 "FreqBodyAccJerkStdZ" -0.986654459433962
"Standing" 16 "FreqBodyAccJerkStdZ" -0.98865796025641
"Standing" 17 "FreqBodyAccJerkStdZ" -0.991450377692308
"Standing" 18 "FreqBodyAccJerkStdZ" -0.989275839041096
"Standing" 19 "FreqBodyAccJerkStdZ" -0.987524587534247
"Standing" 20 "FreqBodyAccJerkStdZ" -0.963973097671233
"Standing" 21 "FreqBodyAccJerkStdZ" -0.979723339662921
"Standing" 22 "FreqBodyAccJerkStdZ" -0.984305238253968
"Standing" 23 "FreqBodyAccJerkStdZ" -0.976241315882353
"Standing" 24 "FreqBodyAccJerkStdZ" -0.979936740869565
"Standing" 25 "FreqBodyAccJerkStdZ" -0.987898048378378
"Standing" 26 "FreqBodyAccJerkStdZ" -0.987428086216216
"Standing" 27 "FreqBodyAccJerkStdZ" -0.98820826225
"Standing" 28 "FreqBodyAccJerkStdZ" -0.973572051898734
"Standing" 29 "FreqBodyAccJerkStdZ" -0.991316374615385
"Standing" 30 "FreqBodyAccJerkStdZ" -0.973954338305085
"Laying" 1 "FreqBodyAccJerkStdZ" -0.9605869872
"Laying" 2 "FreqBodyAccJerkStdZ" -0.989345368541667
"Laying" 3 "FreqBodyAccJerkStdZ" -0.983711904677419
"Laying" 4 "FreqBodyAccJerkStdZ" -0.980261236296296
"Laying" 5 "FreqBodyAccJerkStdZ" -0.986135599038461
"Laying" 6 "FreqBodyAccJerkStdZ" -0.963567540877193
"Laying" 7 "FreqBodyAccJerkStdZ" -0.975072995192308
"Laying" 8 "FreqBodyAccJerkStdZ" -0.968699222962963
"Laying" 9 "FreqBodyAccJerkStdZ" -0.9597147176
"Laying" 10 "FreqBodyAccJerkStdZ" -0.978582339137931
"Laying" 11 "FreqBodyAccJerkStdZ" -0.983302949122807
"Laying" 12 "FreqBodyAccJerkStdZ" -0.972713844666667
"Laying" 13 "FreqBodyAccJerkStdZ" -0.983670049354839
"Laying" 14 "FreqBodyAccJerkStdZ" -0.97491443
"Laying" 15 "FreqBodyAccJerkStdZ" -0.980745097361111
"Laying" 16 "FreqBodyAccJerkStdZ" -0.988348904571429
"Laying" 17 "FreqBodyAccJerkStdZ" -0.983854158873239
"Laying" 18 "FreqBodyAccJerkStdZ" -0.990744752923077
"Laying" 19 "FreqBodyAccJerkStdZ" -0.988558703373494
"Laying" 20 "FreqBodyAccJerkStdZ" -0.985707806323529
"Laying" 21 "FreqBodyAccJerkStdZ" -0.984925270666667
"Laying" 22 "FreqBodyAccJerkStdZ" -0.976833164027778
"Laying" 23 "FreqBodyAccJerkStdZ" -0.985502011944444
"Laying" 24 "FreqBodyAccJerkStdZ" -0.983185637916667
"Laying" 25 "FreqBodyAccJerkStdZ" -0.971885370136986
"Laying" 26 "FreqBodyAccJerkStdZ" -0.989370490789474
"Laying" 27 "FreqBodyAccJerkStdZ" -0.989901169864865
"Laying" 28 "FreqBodyAccJerkStdZ" -0.974530843125
"Laying" 29 "FreqBodyAccJerkStdZ" -0.993107759855072
"Laying" 30 "FreqBodyAccJerkStdZ" -0.982281553142857
"Walking" 1 "FreqBodyGyroMeanX" -0.339032197115789
"Walking" 2 "FreqBodyGyroMeanX" -0.429713536101695
"Walking" 3 "FreqBodyGyroMeanX" -0.437845763793103
"Walking" 4 "FreqBodyGyroMeanX" -0.373384540666667
"Walking" 5 "FreqBodyGyroMeanX" -0.372668749642857
"Walking" 6 "FreqBodyGyroMeanX" -0.239650710533333
"Walking" 7 "FreqBodyGyroMeanX" -0.318395104666667
"Walking" 8 "FreqBodyGyroMeanX" -0.102063053808333
"Walking" 9 "FreqBodyGyroMeanX" -0.383676120961538
"Walking" 10 "FreqBodyGyroMeanX" -0.277913780754717
"Walking" 11 "FreqBodyGyroMeanX" -0.514753307627119
